,display_title,mpaa_rating,critics_pick,byline,headline,summary_short,publication_date,opening_date,date_updated,link,multimedia
360,Billboard,,0,GLENN KENNY,‘Billboard’ Review: An Underdog Story Misses the Mark,Zeke Zelker’s film about a radio promotional stunt gone awry suffers from awkward pacing and stilted dialogue.,2019-06-20,2019-04-05,2019-06-28 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/20/movies/billboard-review.html', 'suggested_link_text': 'Read the New York Times Review of Billboard'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/20/arts/20billboard/merlin_156496500_0b6928a8-abe9-4630-899d-f28816dc6872-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
361,Toni Morrison: The Pieces I Am,PG-13,0,A.O. SCOTT,Review: ‘Toni Morrison: The Pieces I Am’ Basks in the Presence of a Beloved Writer,"An informative, admiring documentary is brought alive by the charisma and brilliance of its subject.",2019-06-19,2019-06-21,2019-07-19 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/19/movies/toni-morrison-the-pieces-i-am-review.html', 'suggested_link_text': 'Read the New York Times Review of Toni Morrison: The Pieces I Am'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/21/arts/19tonimorrison/merlin_156497127_8a16ad0d-82c5-437c-a681-84846737a64a-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
362,Edge of Democracy,,1,A.O. SCOTT,Review: ‘Edge of Democracy’ Looks at Brazil With Outrage and Heartbreak,"Petra Costa’s documentary chronicles the impeachment of one president, the imprisonment of another and the triumph of authoritarian politics.",2019-06-18,2019-06-19,2019-06-26 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/18/movies/edge-of-democracy-review.html', 'suggested_link_text': 'Read the New York Times Review of Edge of Democracy'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/18/arts/18edgeofdemocracy/18edgeofdemocracy-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
363,Murder Mystery,PG-13,0,ELISABETH VINCENTELLI,‘Murder Mystery’ Review: A Whodunit on the High Seas,Jennifer Aniston and Adam Sandler reunite for what plays like an updated but sluggish version of “Clue.”,2019-06-14,2019-06-14,2019-06-14 09:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/14/movies/murder-mystery-review-a-whodunit-on-the-high-seas.html', 'suggested_link_text': 'Read the New York Times Review of Murder Mystery'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/14/arts/14murder-mystery/14murder-mystery-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
364,Blue Note Records: Beyond the Notes,,1,GLENN KENNY,"‘Blue Note Records’ Review: A Smart, Exhilarating Look at an Influential Label","Featuring Herbie Hancock, Wayne Shorter and other luminaries, a new documentary examines Blue Note’s legacy from Thelonious Monk to hip-hop.",2019-06-13,2019-06-14,2019-07-02 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/blue-note-records-beyond-the-notes-review.html', 'suggested_link_text': 'Read the New York Times Review of Blue Note Records: Beyond the Notes'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/14/arts/13bluenote/merlin_156053955_31cf177a-14d4-41ed-8cdf-7f775e4d3b09-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
365,Our Time,,1,GLENN KENNY,‘Our Time’ Review: An Enthralling and Exasperating Take on Infidelity,"The Mexican director Carlos Reygadas explores a couple’s fraught relationship from a languid, deep-focus perspective.",2019-06-13,2019-06-14,2019-06-28 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/our-time-review.html', 'suggested_link_text': 'Read the New York Times Review of Our Time'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/14/arts/13ourtime/merlin_156054696_1e823956-5ff2-41c4-a740-4ea9e315d706-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
366,Hampstead,PG-13,1,BILGE EBIRI,‘Hampstead’ Review: A Low-Key and Lively Look at an Unlikely Romance,"Diane Keaton and Brendan Gleeson fall in love, with a little help from a picturesque London park.",2019-06-13,2019-06-14,2019-07-05 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/hampstead-review.html', 'suggested_link_text': 'Read the New York Times Review of Hampstead'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/14/arts/hampstead1/hampstead1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
367,The Dead Don't Die,R,0,A.O. SCOTT,‘The Dead Don’t Die’ Review: Zombies Gobbling Up Scraps of Pop Culture,"Jim Jarmusch’s movie, starring Bill Murray, Adam Driver, Tilda Swinton and a bunch of other interesting people, respects the genre without committing to it.",2019-06-13,2019-06-14,2019-07-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/the-dead-dont-die-review.html', 'suggested_link_text': ""Read the New York Times Review of The Dead Don't Die""}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/14/arts/13deaddontdie-1/13deaddontdie-1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
368,Shaft,R,0,A.O. SCOTT,"Review: I’m Talking About ‘Shaft.’ Yes, Again.",How did a bad mother (shut your mouth) turn into a bad dad joke?,2019-06-13,2019-06-14,2019-07-11 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/shaft-review.html', 'suggested_link_text': 'Read the New York Times Review of Shaft'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/13/arts/13shaft1/13shaft1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
369,Plus One,Not Rated,0,BEN KENIGSBERG,‘Plus One’ Review: Navigating a Marathon of Nuptials,Maya Erskine and Jack Quaid are single friends who agree to be each other’s dates to a series of weddings.,2019-06-13,2019-06-14,2019-06-21 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/plus-one-review.html', 'suggested_link_text': 'Read the New York Times Review of Plus One'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/14/arts/13plusone/merlin_156054717_5809fc90-0589-4039-ac9b-0bcfaa25dc2c-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
370,In the Aisles,Not Rated,0,BEN KENIGSBERG,"‘In the Aisles’ Review: A Store With Everything, Except Fulfillment",Franz Rogowski and Sandra Hüller star in this peculiar not-quite-comedy from Germany.,2019-06-13,2019-06-14,2019-06-21 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/in-the-aisles-review.html', 'suggested_link_text': 'Read the New York Times Review of In the Aisles'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/11/arts/intheaisles1/intheaisles1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
371,Back to the Fatherland,,0,KEN JAWOROWSKI,‘Back to the Fatherland’ Review: Israelis Who Look to Put History Aside,"The documentary follows several young Israelis who move to Germany and Austria, countries that once set out to exterminate Jews.",2019-06-13,2019-06-14,2019-06-21 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/back-to-the-fatherland-review.html', 'suggested_link_text': 'Read the New York Times Review of Back to the Fatherland'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/10/arts/backto1/backto1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
372,Being Frank,,0,TEO BUGBEE,‘Being Frank’ Review: An Embarrassment of Daddy Issues,"In Miranda Bailey’s new film, an opportunistic son bonds with an absentee father who turns out to have a second family.",2019-06-13,2019-06-14,2019-06-28 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/being-frank-review.html', 'suggested_link_text': 'Read the New York Times Review of Being Frank'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/14/arts/13beingfrank/merlin_156053895_d7c08488-b313-418d-8465-32cb47d0af59-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
373,American Woman,R,0,GLENN KENNY,"‘American Woman’ Review: A Considered, and Cautious, Working-Class Character Study","Sienna Miller is a single mother whose daughter’s disappearance pushes her over several edges, both literal and metaphorical.",2019-06-13,2019-06-14,2019-06-28 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/american-woman-review.html', 'suggested_link_text': 'Read the New York Times Review of American Woman'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/14/arts/13americanwoman-2/13americanwoman-2-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
374,Daughter of the Wolf,R,0,Bilge Ebiri,"‘Daughter of the Wolf’ Review: Snow, Ice, and Dramatic Inertia",This kidnapping thriller will leave you cold in more ways than one.,2019-06-13,2019-08-02,2019-06-13 11:04:05,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/13/movies/daughter-of-the-wolf-review.html', 'suggested_link_text': 'Read the New York Times Review of Daughter of the Wolf'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/14/arts/13daughter1/daughter1-mediumThreeByTwo440.jpg', 'height': 140, 'width': 210}"
375,Men in Black: International,PG-13,0,MANOHLA DARGIS,‘Men in Black: International’ Review: A Case of the Blahs,"The fourth installment in this decades-old franchise sputters (while you groan), despite its inherently watchable leads.",2019-06-12,2019-06-14,2019-07-12 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/12/movies/men-in-black-international-review.html', 'suggested_link_text': 'Read the New York Times Review of Men in Black: International'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/14/arts/14meninblack-1/merlin_156054540_2486747b-7ac0-4b1c-b898-d4ab4199fef8-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
376,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,TV-MA,1,MANOHLA DARGIS,"‘Rolling Thunder’ Review: A New Ballad of Bob, Sung by Marty","In his new documentary, Martin Scorsese revisits a famous Bob Dylan tour that included Joan Baez and Allen Ginsberg.",2019-06-11,2019-06-12,2019-06-28 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/11/movies/rolling-thunder-bob-dylan-martin-scorsese-review.html', 'suggested_link_text': 'Read the New York Times Review of Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/12/arts/11rollingthunder-1/11rollingthunder-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
377,The Reports on Sarah and Saleem,,0,BEN KENIGSBERG,‘The Reports on Sarah and Saleem’ Review: An Extramarital Affair With Geopolitical Implications,An often gripping drama from the Palestinian director Muayad Alayan chronicles a high-stakes affair between a Palestinian man and an Israeli woman.,2019-06-11,2019-06-12,2019-07-05 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/11/movies/reports-on-sarah-and-saleem-review.html', 'suggested_link_text': 'Read the New York Times Review of The Reports on Sarah and Saleem'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/12/arts/11reports/merlin_156053475_eb4a492b-ff26-4312-aef8-6c021eaa9e4d-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
378,The Raft,,1,A.O. SCOTT,‘The Raft’ Review: A Crew of 10 Set Adrift With a Moody Svengali,A fascinating documentary re-examines a notorious anthropological experiment from the 1970s.,2019-06-06,2019-06-07,2019-06-21 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/06/movies/the-raft-review.html', 'suggested_link_text': 'Read the New York Times Review of The Raft'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/07/arts/06raft-2/06raft-2-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
379,The Last Black Man in San Francisco,R,1,Manohla Dargis,‘The Last Black Man in San Francisco’ Review: Lost in a Dream City,"An indelibly beautiful story of love, family and loss in America from two childhood friends turned filmmakers.",2019-06-06,2019-06-07,2019-07-06 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/06/movies/the-last-black-man-in-san-francisco-review.html', 'suggested_link_text': 'Read the New York Times Review of The Last Black Man in San Francisco'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/06/arts/06lastblackman-1/06lastblackman-1-mediumThreeByTwo210-v3.jpg', 'height': 140, 'width': 210}"
380,The Last Black Man in San Francisco,R,1,Glenn Kenny,‘Framing John DeLorean’ Review: The Man Who Flew His Car Too Close to the Sun,"Mixing documentary and fictionalized re-enactment, a new film about the mythic automaker tells a quintessentially American story of ambition and greed.",2019-06-06,2019-06-07,2019-07-06 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/06/movies/framing-john-delorean-review.html', 'suggested_link_text': 'Read the New York Times Review of The Last Black Man in San Francisco'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/07/arts/06delorean/06delorean-mediumThreeByTwo440.jpg', 'height': 140, 'width': 210}"
381,Funan,,1,GLENN KENNY,"‘Funan’ Review: An Unflinching, Animated Story of Survival",Denis Do tells a grim tale of captivity and oppression in 1970s Cambodia.,2019-06-06,,2019-06-28 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/06/movies/funan-review.html', 'suggested_link_text': 'Read the New York Times Review of Funan'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/07/arts/07funan1/funan1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
382,Leto,,1,JEANNETTE CATSOULIS,‘Leto’ Review: Love and Rock in Leningrad,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,2019-06-06,2019-06-07,2019-06-21 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/06/movies/leto-review.html', 'suggested_link_text': 'Read the New York Times Review of Leto'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/07/arts/leto1/leto1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
383,Alles Ist Gut,,0,SCOTT TOBIAS,"‘Alles Ist Gut’ Review: Surviving Sexual Assault, and All the Mornings After",The first-time director Eva Trobisch has made a searing drama about the everyday interactions that all women must navigate carefully.,2019-06-06,2019-06-06,2019-06-07 00:40:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/06/movies/all-is-good-review.html', 'suggested_link_text': 'Read the New York Times Review of Alles Ist Gut'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/06/arts/06alles/06alles-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
384,Dark Phoenix,PG-13,0,MANOHLA DARGIS,‘Dark Phoenix’ Review: X-Women Power? Nah,The new installment in the long-running franchise has blowouts and Jessica Chastain channeling Tilda Swinton (so it could be worse).,2019-06-06,2019-06-07,2019-07-06 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/06/movies/dark-phoneix-review.html', 'suggested_link_text': 'Read the New York Times Review of Dark Phoenix'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/06/arts/06darkphoenix-1/06darkphoenix-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
385,Nureyev,,0,RACHEL SALTZ,‘Nureyev’ Review: His Life Was High Drama. This Film Could Use More.,"A new movie about the superstar ballet dancer has a familiar documentary problem: great story, not-so-great storytelling.",2019-06-06,,2019-07-06 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/06/movies/nureyev-review.html', 'suggested_link_text': 'Read the New York Times Review of Nureyev'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/07/arts/00nureyev-1/00nureyev-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
386,This One's for the Ladies,NC-17,0,BEN KENIGSBERG,‘This One’s for the Ladies’ Review: Stripping to Pay the Bills,"Gene Graham’s documentary portrays male exotic dancers as hard-working performers, and their clients as looking for escape.",2019-06-06,2019-05-01,2019-06-24 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/06/06/movies/this-ones-for-the-ladies-review.html', 'suggested_link_text': ""Read the New York Times Review of This One's for the Ladies""}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/06/06/arts/06thisones/merlin_155942991_938f708f-c956-457f-b507-535df36870ce-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
