,display_title,mpaa_rating,critics_pick,byline,headline,summary_short,publication_date,opening_date,date_updated,link,multimedia
418,Papicha,,1,Jeannette Catsoulis,‘Papicha’ Review: Fashion Statement,A young Algerian woman rebels against religious extremism in Mounia Meddour’s vibrant film.,2020-05-28,,2020-05-28 14:06:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/28/movies/papicha-review.html', 'suggested_link_text': 'Read the New York Times Review of Papicha'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/27/arts/papicha1/papicha1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
419,The Vast of Night,PG-13,0,Manohla Dargis,‘The Vast of Night’ Review: There’s More to Fear Than Fear Itself,"In a small New Mexico town in the 1950s, an eerie throbbing sound and a lot of questions send two friends in search of answers.",2020-05-28,2020-05-15,2020-05-28 16:48:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/28/movies/the-vast-of-night-review.html', 'suggested_link_text': 'Read the New York Times Review of The Vast of Night'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/28/movies/28VASTOFNIGHT/28VASTOFNIGHT-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
420,I Will Make You Mine,,0,Jeannette Catsoulis,‘I Will Make You Mine’ Review: Three Times a Lady,"Three women struggle with feelings for the same man in this gentle, partly improvised drama.",2020-05-28,,2021-02-08 22:45:08,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/28/movies/i-will-make-you-mine-review.html', 'suggested_link_text': 'Read the New York Times Review of I Will Make You Mine'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/27/arts/iwillmake1/iwillmake1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
421,Street Fighting Men,,0,Glenn Kenny,‘Street Fighting Men’ Review: Reviving Detroit From Within,"Stories of the death and rebirth of this city are familiar, but Andrew James’s documentary conveys the experience of living there.",2020-05-28,,2020-05-28 14:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/28/movies/street-fighting-men-review.html', 'suggested_link_text': 'Read the New York Times Review of Street Fighting Men'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/26/arts/street1/street1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
422,Stage: The Culinary Internship,,0,Ben Kenigsberg,‘Stage: The Culinary Internship’ Review: Apprentices With Eclectic Appetites,"In this documentary, aspiring chefs push their limits (and the limits of modern cuisine).",2020-05-28,,2020-05-28 14:38:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/28/movies/stage-the-culinary-internship-review.html', 'suggested_link_text': 'Read the New York Times Review of Stage: The Culinary Internship'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/26/arts/stage1/stage1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
423,Ursula von Rydingsvard: Into Her Own,,0,Glenn Kenny,‘Into Her Own’ Review: A Sculptor’s Monumental Achievements,"For Ursula von Rydingsvard, it essentially takes a village to create a sculpture.",2020-05-28,,2020-05-28 14:32:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/28/movies/into-her-own-review.html', 'suggested_link_text': 'Read the New York Times Review of Ursula von Rydingsvard: Into Her Own'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/28/arts/28intoherpix/merlin_172757604_88a99a3b-476b-4c13-aef6-002ed5f78ee9-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
424,The High Note,PG-13,0,Jeannette Catsoulis,‘The High Note’ Review: A Little Pitchy,Dakota Johnson and Tracee Ellis Ross anchor this timid recording-industry story about a pop superstar and her ambitious assistant.,2020-05-28,2020-05-29,2020-05-28 14:06:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/28/movies/the-high-note-review-a-little-pitchy.html', 'suggested_link_text': 'Read the New York Times Review of The High Note'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/29/arts/highnote1/highnote1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
425,On the Record,,0,Devika Girish,‘On the Record’ Review: A Black Woman Says ‘#MeToo’,This documentary about allegations against the music mogul Russell Simmons generated controversy at Sundance when Oprah Winfrey pulled out as an executive producer.,2020-05-27,2020-05-27,2020-05-27 23:54:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/27/movies/on-the-record-russell-simmons-review.html', 'suggested_link_text': 'Read the New York Times Review of On the Record'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/29/arts/27ontherecord1/27ontherecord1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
426,I'm No Longer Here,,0,Natalia Winkelman,‘I’m No Longer Here’ Review: A Boy Adrift,"In this thoughtful portrait of cultural identity, a teen from Monterrey, Mexico forges a new life in Queens.",2020-05-27,2020-05-27,2020-05-27 16:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/27/movies/im-no-longer-here-review.html', 'suggested_link_text': ""Read the New York Times Review of I'm No Longer Here""}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/29/arts/imnolonger1/imnolonger1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
427,Joan of Arc,,1,Glenn Kenny,‘Joan of Arc’ Review: The Saint Is Revisited in Song,Bruno Dumont’s movie features a young actress as the saint in her later years — along with the French pop singer Christophe.,2020-05-21,,2020-05-21 12:04:06,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/21/movies/joan-of-arc-review.html', 'suggested_link_text': 'Read the New York Times Review of Joan of Arc'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/22/arts/joan1/joan1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
428,Villain,R,1,Jeannette Catsoulis,‘Villain’ Review: Brothers in Harm,An aging ex-con is forced into old ways in this superior crime thriller.,2020-05-21,,2020-05-21 12:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/21/movies/villain-review.html', 'suggested_link_text': 'Read the New York Times Review of Villain'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/19/arts/villain1/villain1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
429,A Towering Task: The Story of the Peace Corps,,0,Devika Girish,‘A Towering Task’ Review: Peace and Its Discontents,This sweeping documentary about the Peace Corps fails to grapple with the complex ways in which humanitarian efforts can entrench nationalism.,2020-05-21,,2020-05-21 14:52:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/21/movies/a-towering-task-review.html', 'suggested_link_text': 'Read the New York Times Review of A Towering Task: The Story of the Peace Corps'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/21/arts/21ATOWERINGPIX/21ATOWERINGPIX-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
430,Survive the Night,R,0,Ben Kenigsberg,‘Survive the Night’ Review: Droning Through a Home Invasion,"As bored as Bruce Willis has looked in recent movies, you can’t expect him to muster much interest in this home invasion thriller.",2020-05-21,2020-05-22,2020-05-21 12:04:05,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/21/movies/survive-the-night-review.html', 'suggested_link_text': 'Read the New York Times Review of Survive the Night'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/22/arts/survive1/survive1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
431,Lucky Grandma,,0,Devika Girish,‘Lucky Grandma’ Review: Mean Streets of Chinatown,"In Sasie Sealy’s darkly funny mafia thriller, the veteran actress Tsai Chin exudes cool.",2020-05-21,,2020-05-21 12:04:04,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/21/movies/lucky-grandma.html', 'suggested_link_text': 'Read the New York Times Review of Lucky Grandma'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/20/arts/lucky1/lucky1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
432,Diana Kennedy: Nothing Fancy,,0,Jeannette Catsoulis,‘Nothing Fancy’ Review: Mexican Food Through British Eyes,"This documentary is an admiring visit with Diana Kennedy, who has devoted her life to researching and cooking traditional Mexican food.",2020-05-21,2020-06-19,2020-05-21 12:04:07,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/21/movies/diana-kennedy-nothing-fancy-review.html', 'suggested_link_text': 'Read the New York Times Review of Diana Kennedy: Nothing Fancy'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/20/arts/diana1/diana1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
433,Inheritance,,0,Glenn Kenny,‘Inheritance’ Review: A Rich Kid’s Estate Surprise,Lily Collins stars in this peculiar cat-and-mouse thriller.,2020-05-21,2020-05-22,2020-05-21 12:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/21/movies/inheritance-review.html', 'suggested_link_text': 'Read the New York Times Review of Inheritance'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/19/arts/inheritance1/inheritance1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
434,The Painter and the Thief,,0,Kristen Yoonsoo Kim,‘The Painter and the Thief’ Review: An Unexpected Friendship,"In this Norwegian documentary, the artist Barbora Kysilkova finds her muse in the man who stole her paintings.",2020-05-21,2020-05-22,2020-05-21 11:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/21/movies/painter-and-thief-review.html', 'suggested_link_text': 'Read the New York Times Review of The Painter and the Thief'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/19/arts/painterpix/painterpix-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
435,Military Wives,PG-13,0,Glenn Kenny,"‘Military Wives’ Review: Unlikely Choir, Familiar Frictions",The director of “The Full Monty” goes for that inspiring feeling again.,2020-05-21,2020-05-22,2020-05-21 11:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/21/movies/military-wives-review.html', 'suggested_link_text': 'Read the New York Times Review of Military Wives'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/21/arts/21military-wives/21military-wives-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
436,Kate Nash: Underestimate the Girl,,0,Teo Bugbee,‘Kate Nash: Underestimate the Girl’ Review: A Star Who Fell to Earth,"A new documentary, about the British singer-songwriter’s struggle to reassemble her pop career, is a frank depiction of the life of a workaday musician.",2020-05-21,,2020-05-21 11:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/21/movies/kate-nash-underestimate-the-girl-review.html', 'suggested_link_text': 'Read the New York Times Review of Kate Nash: Underestimate the Girl'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/22/arts/21katenash/21katenash-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
437,The Lovebirds,R,0,A.O. Scott,‘The Lovebirds’ Review: It’s a Turkey,"In spite of the talents of Issa Rae and Kumail Nanjiani, this rom-com caper never takes flight.",2020-05-20,2020-05-22,2020-05-20 19:16:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/20/movies/the-lovebirds-review.html', 'suggested_link_text': 'Read the New York Times Review of The Lovebirds'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/22/arts/20LOVEBIRDS-REVIEW/merlin_172536900_a33222cf-c923-41ed-8f6a-7bdccb3ae433-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
438,The Trip to Greece,,0,Manohla Dargis,"‘The Trip to Greece’ Review: Men of Twists, Turns and Familiar Jokes","In their final “Trip” movie, Steve Coogan and Rob Brydon retrace Odysseus’ journey with laughs, vocal imitations and nonsense.",2020-05-20,2020-05-22,2020-05-20 17:54:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/20/movies/the-trip-to-greece-review.html', 'suggested_link_text': 'Read the New York Times Review of The Trip to Greece'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/20/arts/00triptogreece/merlin_172537020_26019197-56ef-4142-9cc5-71bd608ce812-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
439,Body Cam,R,0,Jeannette Catsoulis,‘Body Cam’ Review: Rage in Physical Form,Mary J. Blige plays a bereaved police officer hunting a killer in this supernatural crime thriller.,2020-05-19,2020-05-19,2020-05-19 12:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/19/movies/body-cam-review.html', 'suggested_link_text': 'Read the New York Times Review of Body Cam'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/18/arts/bodycam1/bodycam1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
440,Scoob!,PG,0,Ben Kenigsberg,‘Scoob!’ Review: Once More Into the Mystery Machine,"Ruh-roh. The Scooby-Doo sleuths are at it again, this time in a frantic overhaul maladroitly designed to make the Hanna-Barbera franchise seem fresh.",2020-05-15,2020-05-15,2020-05-15 07:06:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/15/movies/scoob-review.html', 'suggested_link_text': 'Read the New York Times Review of Scoob!'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/15/arts/15scoob-2/15scoob-2-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
441,Graves Without a Name,,1,Glenn Kenny,‘Graves Without a Name’ Review: An Impossible Quest in Cambodia,"The filmmaker Rithy Panh attempts to find where his parents, victims of the Khmer Rouge, are buried.",2020-05-14,,2020-05-14 19:06:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/14/movies/graves-without-a-name-review.html', 'suggested_link_text': 'Read the New York Times Review of Graves Without a Name'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/14/arts/14graveswithout/14graveswithout-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
442,The Wolf House,Not Rated,1,Glenn Kenny,‘The Wolf House’ Review: A Different Kind of Quarantine,A predator is at the door in a stunning new animated film from Chile.,2020-05-14,2020-03-20,2020-05-14 11:04:04,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/14/movies/the-wolf-house-review.html', 'suggested_link_text': 'Read the New York Times Review of The Wolf House'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/15/arts/wolfhouse1/merlin_172328862_3651de6a-9790-472b-ade1-1b33a22cc163-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
443,Castle in the Ground,,0,Jeannette Catsoulis,‘Castle in the Ground’ Review: Dazed and Used,A young man’s bereavement leads to addiction in this sluggish dependency drama.,2020-05-14,2020-05-15,2020-05-14 13:04:04,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/14/movies/castle-in-the-ground-review.html', 'suggested_link_text': 'Read the New York Times Review of Castle in the Ground'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/12/arts/castle1/castle1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
444,Alice,,0,Devika Girish,‘Alice’ Review: The Escort Experience,"Josephine Mackerras’s film regards the choices of its heroine with respect and empathy, but its picture of sex work as an easy out feels like a simplistic fantasy.",2020-05-14,,2020-05-14 13:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/14/movies/alice-review.html', 'suggested_link_text': 'Read the New York Times Review of Alice'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/12/arts/alice1/alice1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
445,Blood and Money,,0,Jeannette Catsoulis,‘Blood and Money’ Review: A Deer Hunt Turns Cat-and-Mouse,Tom Berenger stars in this creaky survival thriller.,2020-05-14,,2020-05-14 13:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/05/14/movies/blood-and-money-review-a-deer-hunt-turns-cat-and-mouse.html', 'suggested_link_text': 'Read the New York Times Review of Blood and Money'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/05/12/arts/blood1/blood1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
