,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
257,For Sama,2019,TV-PG,26 Jul 2019,100 min,"Documentary, War","Waad Al-Kateab, Edward Watts",N/A,"Waad Al-Kateab, Hamza Al-Khateab, Sama Al-Khateab","FOR SAMA is both an intimate and epic journey into the female experience of war. A love letter from a young mother to her daughter, the film tells the story of Waad al-Kateab's life through five years of the uprising in Aleppo, Syria as she falls in love, gets married and gives birth to Sama, all while cataclysmic conflict rises around her. Her camera captures incredible stories of loss, laughter and survival as Waad wrestles with an impossible choice - whether or not to flee the city to protect her daughter's life, when leaving means abandoning the struggle for freedom for which she has already sacrificed so much. The film is the first feature documentary by Emmy award-winning filmmakers Waad al-Kateab and Edward Watts.","Arabic, English","United Kingdom, Syria, United States",Nominated for 1 Oscar. 71 wins & 50 nominations total,https://m.media-amazon.com/images/M/MV5BYzE2NWE0OWEtMjk5NS00OWYwLWEwNzQtMGFhZTIzYTgxZjI0XkEyXkFqcGdeQXVyNDY2NDMxNDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,8.5,"10,795",tt9617456,movie,16 Jan 2020,"$43,796",N/A,N/A,True,
258,Boi,2019,TV-MA,29 Mar 2019,110 min,"Mystery, Thriller",Jorge M. Fontana,Jorge M. Fontana,"Bernat Quintana, Lisa, Fina Rius","Boi is a young man starting out in a new job as a chauffeur. While anxiously waiting for news from his girlfriend regarding a decision that could change both their lives, he must accompany his first clients, Michael and Gordon, two Asian businessmen who have come to Barcelona in order to close a multimillion-dollar deal.","French, Spanish, English",Spain,1 nomination,https://m.media-amazon.com/images/M/MV5BZDcyZDUzMjctZTc4OS00MDQ3LWE3NGMtZmM5Mzk1ZWEwZjllXkEyXkFqcGdeQXVyMTQyOTU3MTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",N/A,5.0,642,tt9010900,movie,N/A,N/A,N/A,N/A,True,
259,The Mountain,2019,N/A,28 Oct 2019,30 min,Documentary,N/A,N/A,Matthew Gravelle,"Observational documentary series following the lives of some of the people who live and work in the shadow of Mount Snowden in Wales, one of the busiest mountains in the world.",English,UK,N/A,N/A,[],N/A,N/A,N/A,tt11250776,series,,,,,True,1
260,Mike Wallace Is Here,2019,PG-13,25 Jun 2020,90 min,"Documentary, Biography",Avi Belkin,N/A,"Mike Wallace, Spiro Agnew, Jonathan Alter","For over fifty years, 60 Minutes' fearsome newsman Mike Wallace went head-to-head with the 20th century's most influential figures. Relying exclusively on archival footage, Mike Wallace Is Here interrogates the interrogator, tracking Mike's storied career and troubled personal life while unpacking how broadcast journalism evolved to today's precarious tipping point.","English, Russian, Persian",United States,1 win & 9 nominations,https://m.media-amazon.com/images/M/MV5BNGEzMDYwZTItMzI1MS00ODc2LTlmYWQtZTk2NmFjYzlhODZjXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.6,811,tt9353436,movie,27 Aug 2019,"$281,245",N/A,N/A,True,
261,Skin,2019,R,01 Mar 2019,76 min,Documentary,Daniel Etim Effiong,Beverly Naya,"Hilda Dokubo, Eku Edewor, Beverly Naya","Skin is a documentary about exploring through the meaning of beauty in all the different shades of black. Set in Lagos, Nollywood actress Beverly Naya goes on a journey to learn about contrasting perceptions of beauty by meeting individuals who have dealt with the pressure to conform to certain standards of beauty and how colorism continues to shape the face of the entertainment industry in Africa",English,Nigeria,N/A,https://m.media-amazon.com/images/M/MV5BYTc0NmE2YWMtYjg0Zi00NTE1LWJhNTktMTAxYTMzMWNjY2IxXkEyXkFqcGdeQXVyMTEwMzI0MTQx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,47,tt10268708,movie,N/A,N/A,N/A,N/A,True,
262,Once Upon a Time... In Hollywood,2019,R,26 Jul 2019,161 min,"Comedy, Drama",Quentin Tarantino,Quentin Tarantino,"Leonardo DiCaprio, Brad Pitt, Margot Robbie","Quentin Tarantino's Once Upon a Time... in Hollywood visits 1969 Los Angeles, where everything is changing, as TV star Rick Dalton (Leonardo DiCaprio) and his longtime stunt double Cliff Booth (Brad Pitt) make their way around an industry they hardly recognize anymore. The ninth film from the writer-director features a large ensemble cast and multiple storylines in a tribute to the final moments of Hollywood's golden age.","English, Italian, Spanish, German","United States, United Kingdom, China",Won 2 Oscars. 141 wins & 376 nominations total,https://m.media-amazon.com/images/M/MV5BOTg4ZTNkZmUtMzNlZi00YmFjLTk1MmUtNWQwNTM0YjcyNTNkXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.6,"651,102",tt7131622,movie,27 Aug 2019,"$142,502,728",N/A,N/A,True,
263,Angels Are Made of Light,2018,N/A,24 Jul 2019,117 min,Documentary,James Longley,N/A,"Fazula, Hasiba, Yaldash Mir-Habibullah","A dozen years after his Oscar-nominated Iraq in Fragments, American documentarian James Longley delivers a sweeping, profoundly compassionate group portrait of Afghan students and teachers still weathering national turbulence.","Dari, Pashtu, Arabic, English","Denmark, Norway, United States",1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BMWVmN2Y3MGUtNzQ0Ni00MGIwLWExZWQtYzFmMTFmNDZkNDhkXkEyXkFqcGdeQXVyMzQ5NjczNTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,6.6,86,tt4509494,movie,N/A,"$7,919",N/A,N/A,True,
264,The Great Hack,2019,TV-MA,24 Jul 2019,114 min,"Documentary, Biography, History","Karim Amer, Jehane Noujaim","Karim Amer, Erin Barnett, Pedro Kos","Brittany Kaiser, David Carroll, Paul-Olivier Dehaye",The Cambridge Analytica scandal is examined through the roles of several affected persons.,English,United States,Nominated for 1 Primetime Emmy. 1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMGViZWEwOGItMGZlMC00YzE1LTk5ZWItMGYxYjhhMjBmNDMwXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",N/A,7.1,"22,408",tt4736550,movie,24 Jul 2019,N/A,N/A,N/A,True,
265,Rosie,2019,N/A,27 Jun 2019,14 min,"Short, Drama",Otto Hussain,"Otto Hussain, Kacper Jaszcz","Emma Abbott-Smithin, Annabel Hammond, Georgie Rhys","Izzy, a social worker, attempts to make a difference in the life of a young girl caught in the foster care system.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMDM4ZDMyODEtMTgyZS00NGZiLThmNDMtZmMyYWE1YmMwNGNkXkEyXkFqcGdeQXVyODQ0NTk0MzM@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11838794,movie,N/A,N/A,N/A,N/A,True,
266,Point Blank,2019,TV-MA,12 Jul 2019,86 min,"Action, Crime, Drama",Joe Lynch,"Fred Cavayé, Adam G. Simon","Frank Grillo, Stuart F. Wilson, Buster Reeves","When his pregnant wife is kidnapped and held as collateral, Paul, an ER nurse, must team with the badly injured career criminal and murder suspect under his charge in order to save the lives of his wife and unborn child. Pitted against rival gangs and a deadly ring of corrupt cops, the unlikely duo find a way to survive together in the fight of their lives.",English,"France, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BYThkZjRmNWYtMWQ5Mi00Y2E4LWEyZjgtYWYxMDhiNTJmNTQzXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.7,"13,629",tt2499472,movie,12 Jul 2019,N/A,N/A,N/A,True,
267,"Cassandro, The Exotico!",2018,N/A,19 Jul 2019,73 min,Documentary,Marie Losier,"Antoine Barraud, Marie Losier",Cassandro,"After 26 years of spinning dives and flying uppercuts in the ring, Cassandro, the star of the gender-bending cross-dressing Mexican wrestlers known as the Exoticos, is far from retiring. But with dozens of broken bones and metal pins in his body, he must now reinvent himself.","English, Spanish",France,3 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BNjMzNWY4YzMtZTMzYy00NDllLTgyN2YtMWZmOGE2NDJjMjQ2XkEyXkFqcGdeQXVyNDY2NDMxNDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.5,405,tt8159562,movie,17 Sep 2019,"$11,897",N/A,N/A,True,
268,Bottom of the 9th,2019,R,19 Jul 2019,111 min,Drama,Raymond De Felitta,Robert Bruzio,"Sofía Vergara, Joe Manganiello, Yancey Arias","Bobby Stano had everything going for him. Fresh out of high school, he was signed to the majors, had a beautiful girlfriend, everything was looking up. That is, until he and his friends get into a fight with a neighboring gang. The confrontation results in an accidental fatality and quickly changes Bobby's life forever. He's found guilty of murder and locked in prison for the next thirteen years. When Bobby is released, he's faced with a vilified reputation, a relationship to rekindle and a new life to find. Bobby lands a job assisting his former minor league baseball coach and takes Manny, a difficult yet talented player, under his wing. Manny helps the rest of the team realize thirteen years in the slammer didn't strip Bobby of his talents. It's not long before Bobby is added to the roster and becomes a star player alongside Manny. When the Yankees scouts show up, this could be Bobby's second chance. A touching underdog story about triumph over hardship, as well as a grave look at the integration of criminals back into society after serving time. The law gives Bobby a second chance, but does his community?",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjAxN2UwMzctZDA2MC00MTJlLTliYWMtNGM0NTRmMzg4YjRkXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,5.7,772,tt1507002,movie,19 Jul 2019,N/A,N/A,N/A,True,
269,I Do Not Care If We Go Down in History as Barbarians,2018,N/A,19 Jul 2019,140 min,"Comedy, Drama",Radu Jude,Radu Jude,"Ioana Iacob, Alex Bogdan, Alexandru Dabija","A young artist is planning to reconstruct a historical event from 1941, during which the Romanian Army carried out ethnic cleansing on the Eastern Front. One of contemporary Europe's most distinctive creators has come out with an ingeniously conceived film. While it unfolds slowly and in detail, it hits the viewer with a singular emotional punch.","Romanian, French, Spanish, English, German","Romania, Germany, Bulgaria, France, Czech Republic",8 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BMWZkOTU1ZmItMjg5MS00ZmI4LWEzYjEtZDIzOWI4ODc2MmQzXkEyXkFqcGdeQXVyMDQ2MTkzMg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.2,"1,433",tt8506840,movie,N/A,"$11,307",N/A,N/A,True,
270,She's Just a Shadow,2019,N/A,22 Sep 2019,118 min,"Crime, Drama, Thriller",Adam Sherman,Adam Sherman,"Tao Okamoto, Haruka Abe, Kihiro","A beautiful Japanese madam and her ladies. A deranged, drug-addled Tokyo gangster and his crew. A sadistic serial killer on the loose. The intersection of these stories, and the interior world of the characters, plays out against a dreamlike backdrop of ultraviolence and orgiastic sex, as everyone tries futilely to rewrite their futures and cheat death. A modern, dreamlike take on the gangster genre, She's Just a Shadow is the action-packed story of a matriarchal crime family engaged in a vicious gang war. A deranged killer is leaving his victims on railroad tracks all over Tokyo, and the only thing more dangerous than him is the vicious love triangle within the family itself.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzUxNzEwNTUtOTI3MS00NDE1LTkzNTctYzc0ZjIxYjVhYzg5XkEyXkFqcGdeQXVyNjg0ODE1ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '12/100'}]",12,4.1,227,tt6019394,movie,19 Jul 2019,N/A,N/A,N/A,True,
271,Luz,2019,N/A,05 Oct 2019,84 min,Sci-Fi,Javier Borrayo,Javier Borrayo,"Daniela Berger, Musika Castellanos, Byron Marmol",Luz is a latin american sci-fi/magical realism story about a physicist whose father was murdered during the Guatemalan civil war. In an attempt to reconnect with his father's energy he becomes obsessed with finding a way to measure Karma through spacetime. Through his journey it becomes clear that the only way to find his father is to just let go.,Spanish,Guatemala,N/A,https://m.media-amazon.com/images/M/MV5BMWQ2YjFiNjItZTk5MC00MTUzLTg1ZTQtMWE3MDVhNDdhMDIwXkEyXkFqcGdeQXVyNTEyMjQxNDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,19,tt8999494,movie,N/A,N/A,N/A,N/A,True,
272,Tiny: The Life of Erin Blackwell,2016,N/A,19 Jul 2019,87 min,Documentary,Martin Bell,N/A,"Erin Blackwell, Mary Ellen Mark","A sequel to Streetwise, focusing on Tiny.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMGEyNTVjOGEtNTVjMy00NzZhLWIxNjYtZDIzMDA0ZGI5NzA4XkEyXkFqcGdeQXVyMjIzMzQ3NzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.7,168,tt3505094,movie,N/A,"$2,465",N/A,N/A,True,
273,David Crosby: Remember My Name,2019,R,21 Oct 2019,95 min,"Documentary, Music",A.J. Eaton,N/A,"David Crosby, Stephen Barncard, Jackson Browne",Meet David Crosby in this portrait of a man with everything but an easy retirement on his mind.,"English, Italian",United States,2 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BYjhlNTQyZjItZWU0NS00MmVjLTkxYWItYThlNmJhMTExNjMyXkEyXkFqcGdeQXVyOTgxNDIzMTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.5,"1,079",tt5884004,movie,22 Oct 2019,"$732,793",N/A,N/A,True,
274,While at War,2019,N/A,27 Sep 2019,107 min,"Drama, History, War",Alejandro Amenábar,"Alejandro Amenábar, Alejandro Hernández","Karra Elejalde, Eduard Fernández, Santi Prego","July 18, 1936. Salamanca, Castilla and León (center to Spain). The Spanish army declares the state of war in the city, hoping to extend it to the rest of Spain and improve the unstable situation in the country after the proclamation of the Second Republic five years ago. An aging Miguel de Unamuno, not only writer and academic teacher but one of the most recognized intellectuals in Spain, disappointed with the Republic that publicly he helped to create, supports the new revolt in the hope to clean the country of the undesirable elements for desperation of his close friends teacher Salvador and priest Atilano, creating too many problems in his house where Miguel lives with his daughters María and Felisa, his housemaid Aurelia and his grandson Miguelín. At the same time that Salamanca's mayor Casto Prieto is arrested without cause apparent and his wife Ana asks help Miguel de Unamuno, the Joint Chiefs of Staff meet to decide the strategy to take the power, where the merciless one-eyed, one-armed and one-legged General Astray-Millán, General Franco's right-hand, proposes to elect the own Franco as leader despite the opposition of General Cabanellas, who fears Franco kills the Republic he loves to change it for a dictatorship. When Atilano is missed suddenly, his wife Enriqueta reports Miguel de Unamuno about his arrest while Salvador tries to alert him about the real intentions of the military revolution: turn Spain in a fascist state. Reluctant to believe it, when later Salvador is arrested in front of him, an ashamed and sad Miguel de Unamuno questioning himself and his posture about the revolution asks to meet Franco, named Chief of Staff of the Spanish Army with full powers politics and military after the Alcázar de Toledo's battle, to make a special request, being first-hand witness of the events that will change Spain forever.","Spanish, English, German","Spain, Argentina",14 wins & 41 nominations,https://m.media-amazon.com/images/M/MV5BOGZjZDgxYTItMDQwYS00MWQ1LTk3ZGEtNjY1MmIwNDk5OWZjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.9,"6,165",tt7818580,movie,N/A,N/A,N/A,N/A,True,
275,Crawl,2019,R,12 Jul 2019,87 min,"Action, Horror, Thriller",Alexandre Aja,"Michael Rasmussen, Shawn Rasmussen","Kaya Scodelario, Barry Pepper, Morfydd Clark","Against all logic, the competitive swimmer, Haley, drives into the mouth of a furiously destructive Category 5 hurricane on a collision course with her hometown of Florida, to check in on her estranged father, Dave. There, in their weather-beaten house amid a rapidly sinking and alligator-infested town, Haley and her father find themselves trapped in the labyrinthine mess of their flooded crawl space, where a merciless pair of six-metre predators is silently stalking them. Now--as Haley and Dave are gasping for air in the claustrophobic basement--only their will to survive can help them stand a chance against the scaly adversaries' powerful jaws. Can they escape without getting eaten alive?",English,"United States, Serbia, Canada",5 nominations,https://m.media-amazon.com/images/M/MV5BNTk4MTliYzgtOGI2Ni00N2I5LTg4MjktZTkzZTE0MWVjNGEyXkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.1,"78,886",tt8364368,movie,27 Aug 2019,"$39,014,193",N/A,N/A,True,
276,Sword of Trust,2019,R,19 Jul 2019,88 min,"Comedy, Drama",Lynn Shelton,"Lynn Shelton, Michael Patrick O'Brien","Marc Maron, Jon Bass, Michaela Watkins","Cynthia and Mary show up to collect Cynthia's inheritance from her deceased grandfather, but the only item she receives is an antique sword that was believed by her grandfather to be proof that the South won the Civil War.",English,United States,4 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BYTY4YmIxMDgtZTE5NS00YTQwLWIwZjctYmIwZTI5OGMyMjNhXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.3,"3,255",tt8484012,movie,22 Jul 2019,"$322,421",N/A,N/A,True,
