,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
462,Those Who Wish Me Dead,2021,R,14 May 2021,100 min,"Action, Crime, Drama",Taylor Sheridan,"Michael Koryta, Charles Leavitt, Taylor Sheridan","Angelina Jolie, Nicholas Hoult, Finn Little","Stationed in a lonely fire lookout tower in the heart of Montana's green wilderness, guilt-ridden Hannah Faber, a daredevil smoke-jumper having a death wish, is still struggling to cope with her emotional trauma after a disastrous failure of judgement. Then, as if that weren't enough, Hannah crosses paths with utterly unprepared Connor, the young son of the forensic accountant, Owen Casserly, and catches the attention of a highly trained pair of assassins bent on silencing the boy for good. Now, to prevent them from finishing the job, Hannah must put her sharp survival skills to good use and stop the killers, who would do everything in their power to cover their tracks--including setting the forest ablaze. Can Hannah and Connor escape from those who wish them dead?",English,"Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BMDAxMmQ0NTAtNDllNC00ZjE2LTlkNjUtMmExNmY0MmNkMDQ0XkEyXkFqcGdeQXVyNzYyOTM1ODI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.0,"50,746",tt3215824,movie,14 May 2021,"$7,347,103",N/A,N/A,True,
463,The Woman in the Window,2021,R,14 May 2021,100 min,"Crime, Drama, Mystery",Joe Wright,"Tracy Letts, A.J. Finn","Amy Adams, Gary Oldman, Anthony Mackie","Living in denial, the depressed, pill-popping child psychologist, Anna Fox, has holed herself up in her eerily vacant, ill-lit Manhattan brownstone apartment for the past ten long months, separated from her husband and their eight-year-old daughter. While unsuccessfully grappling with agoraphobia and intense panic attacks, suddenly, the Russells move in across the street, and brimming with curiosity, Anna decides to distract attention away from her problems by peeking into the lives of the unsuspecting new tenants. Then, one night, tensions flare, a deadly kitchen knife gleams in the dim light, and before long, someone ends up dead. Has troubled Anna, indeed, witnessed a gruesome scene of blood-stained domestic violence or is her wine-addled mind playing cruel tricks on her?",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYmVlNWJkZWYtYmJkMy00YTZlLTgwODMtZjVmOGMzMmM1ZTk2XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.7,"64,665",tt6111574,movie,14 May 2021,N/A,N/A,N/A,True,
464,Spiral,2021,R,14 May 2021,93 min,"Crime, Drama, Horror",Darren Lynn Bousman,"Josh Stolberg, Pete Goldfinger","Chris Rock, Samuel L. Jackson, Max Minghella","Working in the shadow of his father, an esteemed police veteran (Samuel L. Jackson), brash Detective Ezekiel ""Zeke"" Banks (Chris Rock) and his rookie partner (Max Minghella) take charge of a grisly investigation into murders that are eerily reminiscent of the city's gruesome past. Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer's morbid game.",English,"United States, Canada",1 nomination.,https://m.media-amazon.com/images/M/MV5BZjI4ZWQwYzctMGJlMi00OTE1LWFkNjMtY2VlOGQxZmVhNDYyXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.3,"41,320",tt10342730,movie,13 Jul 2021,"$23,216,862",N/A,N/A,True,
465,Rockfield: The Studio on the Farm,2020,N/A,14 May 2020,90 min,"Documentary, Music",Hannah Berryman,N/A,"Kingsley Ward, Charles Ward, Ann Ward",Documentary celebrating the legendary Rockfield Studios with appearances from those who have recorded within its hallowed walls.,English,United Kingdom,2 nominations,https://m.media-amazon.com/images/M/MV5BN2RiZGU0YTAtYzdmNy00OTBiLThhMDMtM2IzYThiYWY3ZjJjXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,333,tt10541126,movie,N/A,N/A,N/A,N/A,True,
466,The Djinn,2021,R,05 Aug 2021,82 min,"Horror, Thriller","David Charbonier, Justin Powell","David Charbonier, Justin Powell","Ezra Dewey, Rob Brownstein, Tevy Poe",A mute boy is trapped in his apartment with a sinister monster when he makes a wish to fulfill his heart's greatest desire.,"English, American Sign ",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BYzJhZGMwMDMtNzgwYS00OWJiLWFjM2ItYWYxM2E0YTMzMzg1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,4.7,"3,187",tt9352356,movie,14 May 2021,"$124,772",N/A,N/A,True,
467,High Ground,2020,N/A,14 May 2021,104 min,"Action, Adventure, Drama",Stephen Johnson,Chris Anastassiades,"Guruwuk Mununggurr, Wakarra Gondarra, Mark Garrawurra","Set against the stunning landscapes of 1930s Arnhem Land, HIGH GROUND chronicles young Aboriginal man Gutjuk, who in a bid to save the last of his family teams up with ex-soldier Travis to track down Baywara - the most dangerous warrior in the Territory, who is also his uncle. As Travis and Gutjuk journey through the outback they begin to earn each other's trust, but when the truths of Travis' past actions are suddenly revealed, it is he who becomes the hunted.","English, Aboriginal",Australia,1 win & 10 nominations,https://m.media-amazon.com/images/M/MV5BZDI4NmU2ZjMtM2Y5ZC00NjM1LTg1ZGYtMTA3YWVhNDg3NDllXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,6.5,"1,620",tt9286908,movie,14 May 2021,N/A,N/A,N/A,True,
468,The Perfect Candidate,2021,N/A,04 Sep 2021,N/A,Documentary,N/A,N/A,N/A,"You know elections are near when you see politicians try hard - sometimes, too hard - to reinvent themselves: cabinet secretaries become dancers, congressmen start a mukbang (a what?), and every other political aspirant purveys tokens and trinkets to get their names on voters' minds. But instead of basketball courts and town plazas, candidates are taking their show to YouTube, TikTok and, of course, Facebook. Just how do politicians and their machineries use information technology to sway voters in their favor? How far would they go to put themselves in power? And how can voters see through the subterfuge and make informed choices? In this final episode of The Perfect Candidate Trilogy, Cheche Lazaro examines how current realities will shape the upcoming elections, and whether voters stand a chance against the ploys of candidates whose campaign teams grow ever more tech-savvy as D-day approaches.",Tagalog,Philippines,N/A,https://m.media-amazon.com/images/M/MV5BNjMwYTAxZTktYTQwNy00ZTc5LWI5ZTYtYjE2YWRlYzhiNmViXkEyXkFqcGdeQXVyNDk5MjczODk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt15477326,series,,,,,True,N/A
469,Enfant Terrible,2020,Unrated,01 Oct 2020,134 min,"Biography, Drama",Oskar Roehler,"Klaus Richter, Oskar Roehler","Oliver Masucci, Hary Prinz, Katja Riemann","The life and the impact of iconic German New Wave director, Rainer Werner Fassbinder.","German, French, English",Germany,3 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMTY4MjJiZDYtNjNlNS00NTE3LWIzZWEtMmNkMTJkYzg5OGYzXkEyXkFqcGdeQXVyNjUxMzg2Mzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.0,587,tt10855798,movie,N/A,N/A,N/A,N/A,True,
470,Stop Filming Us,2020,N/A,14 May 2021,95 min,Documentary,Joris Postema,"Harmen Jalvingh, Joris Postema","Mugabo Baritegera, Ganza Buroko, Gaïus Kowene","Based on the struggle of young people in Goma (Northeastern Congo) against the prevailing Western reporting about war and misery, Stop Filming Us investigates how these Western stereotypes are the result of a skewed balance of power. Stop Filming Us creates a cinematic dialogue between Western perceptions and the Congolese experience of reality. While the Congolese perspective becomes increasingly clearer in the film, questions arise about the perspective of the film itself; is a white director able to make a film about the new Congolese image or is it primarily a story created by his own Western perspective?","Dutch, English, French, Swahili",Netherlands,N/A,https://m.media-amazon.com/images/M/MV5BOGQ3OTBjNmUtMDdmZS00YThjLWE4OWQtMmM0NTEzYTQ3N2YwXkEyXkFqcGdeQXVyNzczMzU5OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,72,tt11871306,movie,N/A,N/A,N/A,N/A,True,
471,Los Hermanos/The Brothers,2020,N/A,14 May 2021,84 min,Documentary,"Marcia Jarmel, Ken Schneider",Sidsel Lønvig Siersted,N/A,"Ilmar and Aldo López-Gavilán are virtuoso Afro-Cuban musician brothers, born in Havana in the 70s. At 14, Ilmar outgrew his island teachers and was sent to the U.S.S.R. to study violin. He never lived in Cuba again, ultimately landing as a working chamber violinist in the U.S. Younger brother Aldo grew up mentored by Cuba's impressive jazz and classical pianists, his extraordinary talent achieving renown on the island, but stymied elsewhere by the 60-year-old U.S. embargo. Though they see each other when family finances and visa restrictions allow, they've never had a chance to collaborate musically-something they've longed for all their lives. Tracking their parallel lives, poignant reunion, and momentous first performances together on stages across the U.S., Los Hermanos / The Brothers is a nuanced, intensely moving view of nations long estranged, through the lens of music and family.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BZWFmNGNlYTAtZjgzNi00YzY3LTk2NjQtOTk2NGI4Njg1ODZlXkEyXkFqcGdeQXVyMjM5MzM1MTM@._V1_SX300.jpg,[],N/A,N/A,14,tt13374836,movie,N/A,N/A,N/A,N/A,True,
472,Riders of Justice,2020,Not Rated,21 May 2021,116 min,"Action, Comedy, Drama",Anders Thomas Jensen,"Anders Thomas Jensen, Nikolaj Arcel","Mads Mikkelsen, Nikolaj Lie Kaas, Andrea Heick Gadeberg","Markus, a deployed military man, has to go home to his teenage daughter, Mathilde, when his wife dies in a tragic train accident. It seems to be plain bad luck - but it turns out that it might have been a carefully orchestrated assassination, which his wife ended up being a random casualty of.","Danish, Arabic","Denmark, Sweden, Finland",7 wins & 21 nominations,https://m.media-amazon.com/images/M/MV5BZWVkNTFmNTQtMGRiZC00NjAwLThjYTgtYmI3ZjA2Zjc1MTM1XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.6,"34,112",tt11655202,movie,21 May 2021,"$77,115",N/A,N/A,True,
473,Point of View: A Designer Profile,2021–,N/A,14 Mar 2021,N/A,N/A,N/A,N/A,"Brian Patrick Flynn, Lauren Bradshaw, Cliff Fong","Giving a behind-the-curtain look into the mind of interior designers, this anthology series lets us in on their creative processes and introduces the inspirations and influences that shape their designs.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYmI0NmIxYzctYzMxMi00NjlmLTlkNGEtZGFhN2QyYzUwYTEyXkEyXkFqcGdeQXVyMjU5NTM2NzE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt15237622,series,,,,,True,1
474,Oxygen,2021,TV-14,12 May 2021,100 min,"Drama, Fantasy, Sci-Fi",Alexandre Aja,Christie LeBlanc,"Mélanie Laurent, Mathieu Amalric, Malik Zidi","Having no recollection of how she ended up there, Liz Hansen wakes up from her deep hypnosis in an air-sealed cryogenic unit the size of a coffin. With the oxygen resources steadily depleting, Liz must remain composed to piece together her fragmented memories and reconstruct her opaque identity with the help of M.I.L.O., the pod's state-of-the-art A.I. However, trapped Liz can't move, she can't get out, and her oxygen levels can only last ninety short minutes. Does Liz have a fighting chance of surviving? Is there an escape from this claustrophobic nightmare?",French,"France, United States",N/A,https://m.media-amazon.com/images/M/MV5BMWQ3N2EzNjYtMzgwYS00YjdmLThmOTUtMzc4NDUxZjZkY2RhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.5,"32,951",tt6341832,movie,12 May 2021,N/A,N/A,N/A,True,
475,Wrath of Man,2021,R,07 May 2021,119 min,"Action, Crime, Thriller",Guy Ritchie,"Nicolas Boukhrief, Éric Besnard, Guy Ritchie","Jason Statham, Holt McCallany, Josh Hartnett","Mysterious and wild-eyed, a new security guard for a cash truck surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",English,"United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BNGVkOTlhOTktNjZiNS00NDg3LWIxMDAtZTY5Y2E0YjllN2IxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.1,"122,994",tt11083552,movie,29 Jun 2021,"$27,466,489",N/A,N/A,True,
476,State Funeral,2019,N/A,21 May 2021,135 min,"Documentary, History",Sergey Loznitsa,Sergey Loznitsa,"Joseph Stalin, Nikita Khrushchev, Lavrenti Beria","Unique, mostly unseen before, archive footage from March 1953, presents the funeral of Joseph Stalin as the culmination of the dictator's personality cult. The news of Stalin's death on March 5, 1953, shocked the entire Soviet Union. The burial ceremony was attended by tens of thousands of mourners. We observe every stage of the funeral spectacle, described by Pravda newspaper, as the Great Farewell, and receive an unprecedented access to the dramatic and absurd experience of life and death under Stalin's reign. The film addresses the issue of Stalin's personality cult as a form of terror-induced delusion. It gives an insight into the nature of the regime and its legacy, still haunting the contemporary world.",Russian,"Netherlands, Lithuania",3 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BY2U4NGYyMzUtMWJiOS00YjI4LWE1MjMtYmRkZWYxMGExYjIyXkEyXkFqcGdeQXVyNjgxODk1MTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.2,840,tt10203842,movie,21 May 2021,"$11,342",N/A,N/A,True,
477,Silo,2019,N/A,12 Oct 2019,76 min,"Drama, Thriller",Marshall Burnette,"Marshall Burnette, Jason Williamson","Jeremy Holm, Jill Paice, Jack DiFalco","Disaster strikes in a small American farm town when teenager Cody Rose becomes the victim of a grain entrapment accident. As corn becomes quicksand inside of a 50-foot tall silo, the town locals must put aside their differences to save Cody from drowning in the crop they harvest.",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTRmZTFhYmQtNzJjNi00NzVmLWFiMmQtMWExMzE2MzY5MDk1XkEyXkFqcGdeQXVyMjQ0NzcxNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.0,189,tt10306516,movie,07 May 2021,N/A,N/A,N/A,True,
478,Paper Spiders,2020,TV-MA,07 May 2021,109 min,Drama,Inon Shampanier,"Inon Shampanier, Natalie Shampanier","Peyton List, David Rasche, Lili Taylor","Dawn recently lost her husband and experiences growing anxiety as her daughter Melanie plans to move away for college. An argument with a hostile new neighbor aggravates Dawn's mental condition, and she begins to show signs of paranoid delusions. Determined to help her mom, Melanie attempts a series of interventions, but challenging Dawn's reality of persecution threatens to destroy their loving relationship. Melanie is forced to make the toughest of choices as she struggles to support her mother on the path toward recovery and healing. A bittersweet story about coming of age in the shadow of mental illness.",English,United States,4 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BNGQwZmQ0MGUtNGZkZi00YTUxLTkwOTItOGIwZDNkMmY5NGZlXkEyXkFqcGdeQXVyMTM5MzAwNjk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.1,"1,437",tt9690328,movie,N/A,"$2,992",N/A,N/A,True,
479,In Our Mothers' Gardens,2021,N/A,06 May 2021,N/A,Documentary,Shantrelle P. Lewis,N/A,"Tarana Burke, Tina Farris, Shantrelle P. Lewis","In Our Mothers' Gardens celebrates the strength and resiliency of Black women and Black families through the complex, and often times humorous, relationship between mothers and daughters.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjk5NDZlNGMtNTM1NS00NzE4LWEzM2ItMmJmNTU4MWM3NDgzXkEyXkFqcGdeQXVyMTA2MTk0Nzgz._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}]",N/A,8.8,110,tt14369930,movie,N/A,N/A,N/A,N/A,True,
